date_key,calender,year,quarter,day,month,weekday,week_of_year,isweekend,isholiday,isholiday_in_us,day_in_year,day_in_quarter,day_in_month,day_in_week
20300401,2030-04-01,2030,2,1,April,Monday,14,False,False,False,91,1,1,1
20300402,2030-04-02,2030,2,2,April,Tuesday,14,False,False,False,92,2,2,2
20300403,2030-04-03,2030,2,3,April,Wednesday,14,False,False,False,93,3,3,3
20300404,2030-04-04,2030,2,4,April,Thursday,14,False,False,False,94,4,4,4
20300405,2030-04-05,2030,2,5,April,Friday,14,False,False,False,95,5,5,5
20300406,2030-04-06,2030,2,6,April,Saturday,14,True,False,False,96,6,6,6
20300407,2030-04-07,2030,2,7,April,Sunday,14,True,False,False,97,7,7,7
20300408,2030-04-08,2030,2,8,April,Monday,15,False,False,False,98,8,8,1
20300409,2030-04-09,2030,2,9,April,Tuesday,15,False,False,False,99,9,9,2
20300410,2030-04-10,2030,2,10,April,Wednesday,15,False,False,False,100,10,10,3
20300411,2030-04-11,2030,2,11,April,Thursday,15,False,False,False,101,11,11,4
20300412,2030-04-12,2030,2,12,April,Friday,15,False,False,False,102,12,12,5
20300413,2030-04-13,2030,2,13,April,Saturday,15,True,False,False,103,13,13,6
20300414,2030-04-14,2030,2,14,April,Sunday,15,True,False,False,104,14,14,7
20300415,2030-04-15,2030,2,15,April,Monday,16,False,False,False,105,15,15,1
20300416,2030-04-16,2030,2,16,April,Tuesday,16,False,False,False,106,16,16,2
20300417,2030-04-17,2030,2,17,April,Wednesday,16,False,False,False,107,17,17,3
20300418,2030-04-18,2030,2,18,April,Thursday,16,False,False,False,108,18,18,4
20300419,2030-04-19,2030,2,19,April,Friday,16,False,False,False,109,19,19,5
20300420,2030-04-20,2030,2,20,April,Saturday,16,True,False,False,110,20,20,6
20300421,2030-04-21,2030,2,21,April,Sunday,16,True,False,False,111,21,21,7
20300422,2030-04-22,2030,2,22,April,Monday,17,False,False,False,112,22,22,1
20300423,2030-04-23,2030,2,23,April,Tuesday,17,False,True,False,113,23,23,2
20300424,2030-04-24,2030,2,24,April,Wednesday,17,False,False,False,114,24,24,3
20300425,2030-04-25,2030,2,25,April,Thursday,17,False,False,False,115,25,25,4
20300426,2030-04-26,2030,2,26,April,Friday,17,False,False,False,116,26,26,5
20300427,2030-04-27,2030,2,27,April,Saturday,17,True,False,False,117,27,27,6
20300428,2030-04-28,2030,2,28,April,Sunday,17,True,False,False,118,28,28,7
20300429,2030-04-29,2030,2,29,April,Monday,18,False,False,False,119,29,29,1
20300430,2030-04-30,2030,2,30,April,Tuesday,18,False,False,False,120,30,30,2
20300501,2030-05-01,2030,2,1,May,Wednesday,18,False,True,False,121,31,1,3
20300502,2030-05-02,2030,2,2,May,Thursday,18,False,False,False,122,32,2,4
20300503,2030-05-03,2030,2,3,May,Friday,18,False,False,False,123,33,3,5
20300504,2030-05-04,2030,2,4,May,Saturday,18,True,False,False,124,34,4,6
20300505,2030-05-05,2030,2,5,May,Sunday,18,True,False,False,125,35,5,7
20300506,2030-05-06,2030,2,6,May,Monday,19,False,False,False,126,36,6,1
20300507,2030-05-07,2030,2,7,May,Tuesday,19,False,False,False,127,37,7,2
20300508,2030-05-08,2030,2,8,May,Wednesday,19,False,False,False,128,38,8,3
20300509,2030-05-09,2030,2,9,May,Thursday,19,False,False,False,129,39,9,4
20300510,2030-05-10,2030,2,10,May,Friday,19,False,False,False,130,40,10,5
20300511,2030-05-11,2030,2,11,May,Saturday,19,True,False,False,131,41,11,6
20300512,2030-05-12,2030,2,12,May,Sunday,19,True,False,False,132,42,12,7
20300513,2030-05-13,2030,2,13,May,Monday,20,False,False,False,133,43,13,1
20300514,2030-05-14,2030,2,14,May,Tuesday,20,False,False,False,134,44,14,2
20300515,2030-05-15,2030,2,15,May,Wednesday,20,False,False,False,135,45,15,3
20300516,2030-05-16,2030,2,16,May,Thursday,20,False,False,False,136,46,16,4
20300517,2030-05-17,2030,2,17,May,Friday,20,False,False,False,137,47,17,5
20300518,2030-05-18,2030,2,18,May,Saturday,20,True,False,False,138,48,18,6
20300519,2030-05-19,2030,2,19,May,Sunday,20,True,True,False,139,49,19,7
20300520,2030-05-20,2030,2,20,May,Monday,21,False,False,False,140,50,20,1
20300521,2030-05-21,2030,2,21,May,Tuesday,21,False,False,False,141,51,21,2
20300522,2030-05-22,2030,2,22,May,Wednesday,21,False,False,False,142,52,22,3
20300523,2030-05-23,2030,2,23,May,Thursday,21,False,False,False,143,53,23,4
20300524,2030-05-24,2030,2,24,May,Friday,21,False,False,False,144,54,24,5
20300525,2030-05-25,2030,2,25,May,Saturday,21,True,False,False,145,55,25,6
20300526,2030-05-26,2030,2,26,May,Sunday,21,True,False,False,146,56,26,7
20300527,2030-05-27,2030,2,27,May,Monday,22,False,False,True,147,57,27,1
20300528,2030-05-28,2030,2,28,May,Tuesday,22,False,False,False,148,58,28,2
20300529,2030-05-29,2030,2,29,May,Wednesday,22,False,False,False,149,59,29,3
20300530,2030-05-30,2030,2,30,May,Thursday,22,False,False,False,150,60,30,4
20300531,2030-05-31,2030,2,31,May,Friday,22,False,False,False,151,61,31,5
20300601,2030-06-01,2030,2,1,June,Saturday,22,True,False,False,152,62,1,6
20300602,2030-06-02,2030,2,2,June,Sunday,22,True,False,False,153,63,2,7
20300603,2030-06-03,2030,2,3,June,Monday,23,False,False,False,154,64,3,1
20300604,2030-06-04,2030,2,4,June,Tuesday,23,False,False,False,155,65,4,2
20300605,2030-06-05,2030,2,5,June,Wednesday,23,False,False,False,156,66,5,3
20300606,2030-06-06,2030,2,6,June,Thursday,23,False,False,False,157,67,6,4
20300607,2030-06-07,2030,2,7,June,Friday,23,False,False,False,158,68,7,5
20300608,2030-06-08,2030,2,8,June,Saturday,23,True,False,False,159,69,8,6
20300609,2030-06-09,2030,2,9,June,Sunday,23,True,False,False,160,70,9,7
20300610,2030-06-10,2030,2,10,June,Monday,24,False,False,False,161,71,10,1
20300611,2030-06-11,2030,2,11,June,Tuesday,24,False,False,False,162,72,11,2
20300612,2030-06-12,2030,2,12,June,Wednesday,24,False,False,False,163,73,12,3
20300613,2030-06-13,2030,2,13,June,Thursday,24,False,False,False,164,74,13,4
20300614,2030-06-14,2030,2,14,June,Friday,24,False,False,False,165,75,14,5
20300615,2030-06-15,2030,2,15,June,Saturday,24,True,False,False,166,76,15,6
20300616,2030-06-16,2030,2,16,June,Sunday,24,True,False,False,167,77,16,7
20300617,2030-06-17,2030,2,17,June,Monday,25,False,False,False,168,78,17,1
20300618,2030-06-18,2030,2,18,June,Tuesday,25,False,False,False,169,79,18,2
20300619,2030-06-19,2030,2,19,June,Wednesday,25,False,False,True,170,80,19,3
20300620,2030-06-20,2030,2,20,June,Thursday,25,False,False,False,171,81,20,4
20300621,2030-06-21,2030,2,21,June,Friday,25,False,False,False,172,82,21,5
20300622,2030-06-22,2030,2,22,June,Saturday,25,True,False,False,173,83,22,6
20300623,2030-06-23,2030,2,23,June,Sunday,25,True,False,False,174,84,23,7
20300624,2030-06-24,2030,2,24,June,Monday,26,False,False,False,175,85,24,1
20300625,2030-06-25,2030,2,25,June,Tuesday,26,False,False,False,176,86,25,2
20300626,2030-06-26,2030,2,26,June,Wednesday,26,False,False,False,177,87,26,3
20300627,2030-06-27,2030,2,27,June,Thursday,26,False,False,False,178,88,27,4
20300628,2030-06-28,2030,2,28,June,Friday,26,False,False,False,179,89,28,5
20300629,2030-06-29,2030,2,29,June,Saturday,26,True,False,False,180,90,29,6
20300630,2030-06-30,2030,2,30,June,Sunday,26,True,False,False,181,91,30,7
20300701,2030-07-01,2030,3,1,July,Monday,27,False,False,False,182,1,1,1
20300702,2030-07-02,2030,3,2,July,Tuesday,27,False,False,False,183,2,2,2
20300703,2030-07-03,2030,3,3,July,Wednesday,27,False,False,False,184,3,3,3
20300704,2030-07-04,2030,3,4,July,Thursday,27,False,False,True,185,4,4,4
20300705,2030-07-05,2030,3,5,July,Friday,27,False,False,False,186,5,5,5
20300706,2030-07-06,2030,3,6,July,Saturday,27,True,False,False,187,6,6,6
20300707,2030-07-07,2030,3,7,July,Sunday,27,True,False,False,188,7,7,7
20300708,2030-07-08,2030,3,8,July,Monday,28,False,False,False,189,8,8,1
20300709,2030-07-09,2030,3,9,July,Tuesday,28,False,False,False,190,9,9,2
20300710,2030-07-10,2030,3,10,July,Wednesday,28,False,False,False,191,10,10,3
20300711,2030-07-11,2030,3,11,July,Thursday,28,False,False,False,192,11,11,4
20300712,2030-07-12,2030,3,12,July,Friday,28,False,False,False,193,12,12,5
20300713,2030-07-13,2030,3,13,July,Saturday,28,True,False,False,194,13,13,6
20300714,2030-07-14,2030,3,14,July,Sunday,28,True,False,False,195,14,14,7
20300715,2030-07-15,2030,3,15,July,Monday,29,False,True,False,196,15,15,1
20300716,2030-07-16,2030,3,16,July,Tuesday,29,False,False,False,197,16,16,2
20300717,2030-07-17,2030,3,17,July,Wednesday,29,False,False,False,198,17,17,3
20300718,2030-07-18,2030,3,18,July,Thursday,29,False,False,False,199,18,18,4
20300719,2030-07-19,2030,3,19,July,Friday,29,False,False,False,200,19,19,5
20300720,2030-07-20,2030,3,20,July,Saturday,29,True,False,False,201,20,20,6
20300721,2030-07-21,2030,3,21,July,Sunday,29,True,False,False,202,21,21,7
20300722,2030-07-22,2030,3,22,July,Monday,30,False,False,False,203,22,22,1
20300723,2030-07-23,2030,3,23,July,Tuesday,30,False,False,False,204,23,23,2
20300724,2030-07-24,2030,3,24,July,Wednesday,30,False,False,False,205,24,24,3
20300725,2030-07-25,2030,3,25,July,Thursday,30,False,False,False,206,25,25,4
20300726,2030-07-26,2030,3,26,July,Friday,30,False,False,False,207,26,26,5
20300727,2030-07-27,2030,3,27,July,Saturday,30,True,False,False,208,27,27,6
20300728,2030-07-28,2030,3,28,July,Sunday,30,True,False,False,209,28,28,7
20300729,2030-07-29,2030,3,29,July,Monday,31,False,False,False,210,29,29,1
20300730,2030-07-30,2030,3,30,July,Tuesday,31,False,False,False,211,30,30,2
20300731,2030-07-31,2030,3,31,July,Wednesday,31,False,False,False,212,31,31,3
20300801,2030-08-01,2030,3,1,August,Thursday,31,False,False,False,213,32,1,4
20300802,2030-08-02,2030,3,2,August,Friday,31,False,False,False,214,33,2,5
20300803,2030-08-03,2030,3,3,August,Saturday,31,True,False,False,215,34,3,6
20300804,2030-08-04,2030,3,4,August,Sunday,31,True,False,False,216,35,4,7
20300805,2030-08-05,2030,3,5,August,Monday,32,False,False,False,217,36,5,1
20300806,2030-08-06,2030,3,6,August,Tuesday,32,False,False,False,218,37,6,2
20300807,2030-08-07,2030,3,7,August,Wednesday,32,False,False,False,219,38,7,3
20300808,2030-08-08,2030,3,8,August,Thursday,32,False,False,False,220,39,8,4
20300809,2030-08-09,2030,3,9,August,Friday,32,False,False,False,221,40,9,5
20300810,2030-08-10,2030,3,10,August,Saturday,32,True,False,False,222,41,10,6
20300811,2030-08-11,2030,3,11,August,Sunday,32,True,False,False,223,42,11,7
20300812,2030-08-12,2030,3,12,August,Monday,33,False,False,False,224,43,12,1
20300813,2030-08-13,2030,3,13,August,Tuesday,33,False,False,False,225,44,13,2
20300814,2030-08-14,2030,3,14,August,Wednesday,33,False,False,False,226,45,14,3
20300815,2030-08-15,2030,3,15,August,Thursday,33,False,False,False,227,46,15,4
20300816,2030-08-16,2030,3,16,August,Friday,33,False,False,False,228,47,16,5
20300817,2030-08-17,2030,3,17,August,Saturday,33,True,False,False,229,48,17,6
20300818,2030-08-18,2030,3,18,August,Sunday,33,True,False,False,230,49,18,7
20300819,2030-08-19,2030,3,19,August,Monday,34,False,False,False,231,50,19,1
20300820,2030-08-20,2030,3,20,August,Tuesday,34,False,False,False,232,51,20,2
20300821,2030-08-21,2030,3,21,August,Wednesday,34,False,False,False,233,52,21,3
20300822,2030-08-22,2030,3,22,August,Thursday,34,False,False,False,234,53,22,4
20300823,2030-08-23,2030,3,23,August,Friday,34,False,False,False,235,54,23,5
20300824,2030-08-24,2030,3,24,August,Saturday,34,True,False,False,236,55,24,6
20300825,2030-08-25,2030,3,25,August,Sunday,34,True,False,False,237,56,25,7
20300826,2030-08-26,2030,3,26,August,Monday,35,False,False,False,238,57,26,1
20300827,2030-08-27,2030,3,27,August,Tuesday,35,False,False,False,239,58,27,2
20300828,2030-08-28,2030,3,28,August,Wednesday,35,False,False,False,240,59,28,3
20300829,2030-08-29,2030,3,29,August,Thursday,35,False,False,False,241,60,29,4
20300830,2030-08-30,2030,3,30,August,Friday,35,False,True,False,242,61,30,5
20300831,2030-08-31,2030,3,31,August,Saturday,35,True,False,False,243,62,31,6
20300901,2030-09-01,2030,3,1,September,Sunday,35,True,False,False,244,63,1,7
20300902,2030-09-02,2030,3,2,September,Monday,36,False,False,True,245,64,2,1
20300903,2030-09-03,2030,3,3,September,Tuesday,36,False,False,False,246,65,3,2
20300904,2030-09-04,2030,3,4,September,Wednesday,36,False,False,False,247,66,4,3
20300905,2030-09-05,2030,3,5,September,Thursday,36,False,False,False,248,67,5,4
20300906,2030-09-06,2030,3,6,September,Friday,36,False,False,False,249,68,6,5
20300907,2030-09-07,2030,3,7,September,Saturday,36,True,False,False,250,69,7,6
20300908,2030-09-08,2030,3,8,September,Sunday,36,True,False,False,251,70,8,7
20300909,2030-09-09,2030,3,9,September,Monday,37,False,False,False,252,71,9,1
20300910,2030-09-10,2030,3,10,September,Tuesday,37,False,False,False,253,72,10,2
20300911,2030-09-11,2030,3,11,September,Wednesday,37,False,False,False,254,73,11,3
20300912,2030-09-12,2030,3,12,September,Thursday,37,False,False,False,255,74,12,4
20300913,2030-09-13,2030,3,13,September,Friday,37,False,False,False,256,75,13,5
20300914,2030-09-14,2030,3,14,September,Saturday,37,True,False,False,257,76,14,6
20300915,2030-09-15,2030,3,15,September,Sunday,37,True,False,False,258,77,15,7
20300916,2030-09-16,2030,3,16,September,Monday,38,False,False,False,259,78,16,1
20300917,2030-09-17,2030,3,17,September,Tuesday,38,False,False,False,260,79,17,2
20300918,2030-09-18,2030,3,18,September,Wednesday,38,False,False,False,261,80,18,3
20300919,2030-09-19,2030,3,19,September,Thursday,38,False,False,False,262,81,19,4
20300920,2030-09-20,2030,3,20,September,Friday,38,False,False,False,263,82,20,5
20300921,2030-09-21,2030,3,21,September,Saturday,38,True,False,False,264,83,21,6
20300922,2030-09-22,2030,3,22,September,Sunday,38,True,False,False,265,84,22,7
20300923,2030-09-23,2030,3,23,September,Monday,39,False,False,False,266,85,23,1
20300924,2030-09-24,2030,3,24,September,Tuesday,39,False,False,False,267,86,24,2
20300925,2030-09-25,2030,3,25,September,Wednesday,39,False,False,False,268,87,25,3
20300926,2030-09-26,2030,3,26,September,Thursday,39,False,False,False,269,88,26,4
20300927,2030-09-27,2030,3,27,September,Friday,39,False,False,False,270,89,27,5
20300928,2030-09-28,2030,3,28,September,Saturday,39,True,False,False,271,90,28,6
20300929,2030-09-29,2030,3,29,September,Sunday,39,True,False,False,272,91,29,7
20300930,2030-09-30,2030,3,30,September,Monday,40,False,False,False,273,92,30,1
20301001,2030-10-01,2030,4,1,October,Tuesday,40,False,False,False,274,1,1,2
20301002,2030-10-02,2030,4,2,October,Wednesday,40,False,False,False,275,2,2,3
20301003,2030-10-03,2030,4,3,October,Thursday,40,False,False,False,276,3,3,4
20301004,2030-10-04,2030,4,4,October,Friday,40,False,False,False,277,4,4,5
20301005,2030-10-05,2030,4,5,October,Saturday,40,True,False,False,278,5,5,6
20301006,2030-10-06,2030,4,6,October,Sunday,40,True,False,False,279,6,6,7
20301007,2030-10-07,2030,4,7,October,Monday,41,False,False,False,280,7,7,1
20301008,2030-10-08,2030,4,8,October,Tuesday,41,False,False,False,281,8,8,2
20301009,2030-10-09,2030,4,9,October,Wednesday,41,False,False,False,282,9,9,3
20301010,2030-10-10,2030,4,10,October,Thursday,41,False,False,False,283,10,10,4
20301011,2030-10-11,2030,4,11,October,Friday,41,False,False,False,284,11,11,5
20301012,2030-10-12,2030,4,12,October,Saturday,41,True,False,False,285,12,12,6
20301013,2030-10-13,2030,4,13,October,Sunday,41,True,False,False,286,13,13,7
20301014,2030-10-14,2030,4,14,October,Monday,42,False,False,True,287,14,14,1
20301015,2030-10-15,2030,4,15,October,Tuesday,42,False,False,False,288,15,15,2
20301016,2030-10-16,2030,4,16,October,Wednesday,42,False,False,False,289,16,16,3
20301017,2030-10-17,2030,4,17,October,Thursday,42,False,False,False,290,17,17,4
20301018,2030-10-18,2030,4,18,October,Friday,42,False,False,False,291,18,18,5
20301019,2030-10-19,2030,4,19,October,Saturday,42,True,False,False,292,19,19,6
20301020,2030-10-20,2030,4,20,October,Sunday,42,True,False,False,293,20,20,7
20301021,2030-10-21,2030,4,21,October,Monday,43,False,False,False,294,21,21,1
20301022,2030-10-22,2030,4,22,October,Tuesday,43,False,False,False,295,22,22,2
20301023,2030-10-23,2030,4,23,October,Wednesday,43,False,False,False,296,23,23,3
20301024,2030-10-24,2030,4,24,October,Thursday,43,False,False,False,297,24,24,4
20301025,2030-10-25,2030,4,25,October,Friday,43,False,False,False,298,25,25,5
20301026,2030-10-26,2030,4,26,October,Saturday,43,True,False,False,299,26,26,6
20301027,2030-10-27,2030,4,27,October,Sunday,43,True,False,False,300,27,27,7
20301028,2030-10-28,2030,4,28,October,Monday,44,False,False,False,301,28,28,1
20301029,2030-10-29,2030,4,29,October,Tuesday,44,False,True,False,302,29,29,2
20301030,2030-10-30,2030,4,30,October,Wednesday,44,False,False,False,303,30,30,3
20301031,2030-10-31,2030,4,31,October,Thursday,44,False,False,False,304,31,31,4
20301101,2030-11-01,2030,4,1,November,Friday,44,False,False,False,305,32,1,5
20301102,2030-11-02,2030,4,2,November,Saturday,44,True,False,False,306,33,2,6
20301103,2030-11-03,2030,4,3,November,Sunday,44,True,False,False,307,34,3,7
20301104,2030-11-04,2030,4,4,November,Monday,45,False,False,False,308,35,4,1
20301105,2030-11-05,2030,4,5,November,Tuesday,45,False,False,False,309,36,5,2
20301106,2030-11-06,2030,4,6,November,Wednesday,45,False,False,False,310,37,6,3
20301107,2030-11-07,2030,4,7,November,Thursday,45,False,False,False,311,38,7,4
20301108,2030-11-08,2030,4,8,November,Friday,45,False,False,False,312,39,8,5
20301109,2030-11-09,2030,4,9,November,Saturday,45,True,False,False,313,40,9,6
20301110,2030-11-10,2030,4,10,November,Sunday,45,True,False,False,314,41,10,7
20301111,2030-11-11,2030,4,11,November,Monday,46,False,False,True,315,42,11,1
20301112,2030-11-12,2030,4,12,November,Tuesday,46,False,False,False,316,43,12,2
20301113,2030-11-13,2030,4,13,November,Wednesday,46,False,False,False,317,44,13,3
20301114,2030-11-14,2030,4,14,November,Thursday,46,False,False,False,318,45,14,4
20301115,2030-11-15,2030,4,15,November,Friday,46,False,False,False,319,46,15,5
20301116,2030-11-16,2030,4,16,November,Saturday,46,True,False,False,320,47,16,6
20301117,2030-11-17,2030,4,17,November,Sunday,46,True,False,False,321,48,17,7
20301118,2030-11-18,2030,4,18,November,Monday,47,False,False,False,322,49,18,1
20301119,2030-11-19,2030,4,19,November,Tuesday,47,False,False,False,323,50,19,2
20301120,2030-11-20,2030,4,20,November,Wednesday,47,False,False,False,324,51,20,3
20301121,2030-11-21,2030,4,21,November,Thursday,47,False,False,False,325,52,21,4
20301122,2030-11-22,2030,4,22,November,Friday,47,False,False,False,326,53,22,5
20301123,2030-11-23,2030,4,23,November,Saturday,47,True,False,False,327,54,23,6
20301124,2030-11-24,2030,4,24,November,Sunday,47,True,False,False,328,55,24,7
20301125,2030-11-25,2030,4,25,November,Monday,48,False,False,False,329,56,25,1
20301126,2030-11-26,2030,4,26,November,Tuesday,48,False,False,False,330,57,26,2
20301127,2030-11-27,2030,4,27,November,Wednesday,48,False,False,False,331,58,27,3
20301128,2030-11-28,2030,4,28,November,Thursday,48,False,False,True,332,59,28,4
20301129,2030-11-29,2030,4,29,November,Friday,48,False,False,False,333,60,29,5
20301130,2030-11-30,2030,4,30,November,Saturday,48,True,False,False,334,61,30,6
20301201,2030-12-01,2030,4,1,December,Sunday,48,True,False,False,335,62,1,7
20301202,2030-12-02,2030,4,2,December,Monday,49,False,False,False,336,63,2,1
20301203,2030-12-03,2030,4,3,December,Tuesday,49,False,False,False,337,64,3,2
